annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Janvier;2024-01-10;Mercredi;2;80;80;Métropolitaine;Régulières Métropolitaines;603.52941
2024;Janvier;2024-01-17;Mercredi;3;39;39;Inter-quartiers;Régulières Urbaines;8.23529
2024;Janvier;2024-01-10;Mercredi;2;82;82;Métropolitaine;Régulières Métropolitaines;418.82353
2024;Janvier;2024-01-17;Mercredi;3;77;77;Métropolitaine;Régulières Métropolitaines;1856.47059
2024;Janvier;2024-01-10;Mercredi;2;155;155ex;Express;Régulières Métropolitaines;316.47059
2024;Janvier;2024-01-17;Mercredi;3;79;79;Métropolitaine;Régulières Métropolitaines;368.23529
2024;Janvier;2024-01-10;Mercredi;2;164;164ex;Express;Régulières Métropolitaines;200.0
2024;Janvier;2024-01-17;Mercredi;3;80;80;Métropolitaine;Régulières Métropolitaines;610.58824
2024;Janvier;2024-01-10;Mercredi;2;1001;a;Métro;METRO;137565.43964
2024;Janvier;2024-01-17;Mercredi;3;168;168ex;Express;Régulières Métropolitaines;118.82353
2024;Janvier;2024-01-11;Jeudi;2;1;C1;CHRONOSTAR;CHRONOSTAR;18798.82353
2024;Janvier;2024-01-17;Mercredi;3;178;178ex;Express;Régulières Métropolitaines;251.76471
2024;Janvier;2024-01-11;Jeudi;2;3;C3;CHRONOSTAR;CHRONOSTAR;13176.47059
2024;Janvier;2024-01-18;Jeudi;3;1;C1;CHRONOSTAR;CHRONOSTAR;19338.82353
2024;Janvier;2024-01-11;Jeudi;2;11;11;Urbaine;Régulières Urbaines;9618.82353
2024;Janvier;2024-01-18;Jeudi;3;7;C7;CHRONOSTAR;CHRONOSTAR;2832.94118
2024;Janvier;2024-01-11;Jeudi;2;52;52;Métropolitaine;Régulières Métropolitaines;2441.17647
2024;Janvier;2024-01-18;Jeudi;3;47;C7ex;CHRONOSTAR;CHRONOSTAR;707.05882
2024;Janvier;2024-01-11;Jeudi;2;65;65;Métropolitaine;Régulières Métropolitaines;1008.23529
2024;Janvier;2024-01-18;Jeudi;3;82;82;Métropolitaine;Régulières Métropolitaines;482.35294
2024;Janvier;2024-01-11;Jeudi;2;77;77;Métropolitaine;Régulières Métropolitaines;1924.70588
2024;Janvier;2024-01-18;Jeudi;3;83;83;Métropolitaine;Régulières Métropolitaines;1067.05882
2024;Janvier;2024-01-11;Jeudi;2;80;80;Métropolitaine;Régulières Métropolitaines;665.88235
2024;Janvier;2024-01-18;Jeudi;3;91;91;Intercommunale;Régulières Métropolitaines;569.41176
2024;Janvier;2024-01-11;Jeudi;2;82;82;Métropolitaine;Régulières Métropolitaines;452.94118
2024;Janvier;2024-01-18;Jeudi;3;167;167ex;Express;Régulières Métropolitaines;176.47059
2024;Janvier;2024-01-11;Jeudi;2;83;83;Métropolitaine;Régulières Métropolitaines;1121.17647
2024;Janvier;2024-01-18;Jeudi;3;172;172ex;Express;Régulières Métropolitaines;192.94118
2024;Janvier;2024-01-11;Jeudi;2;152;152ex;Express;Régulières Métropolitaines;148.23529
2024;Janvier;2024-01-18;Jeudi;3;804;TTZ;Spéciale;Régulières Métropolitaines;27.05882
2024;Janvier;2024-01-11;Jeudi;2;153;153ex;Express;Régulières Métropolitaines;451.76471
2024;Janvier;2024-01-19;Vendredi;3;5;C5;CHRONOSTAR;CHRONOSTAR;15848.23529
2024;Janvier;2024-01-11;Jeudi;2;154;154ex;Express;Régulières Métropolitaines;443.52941
2024;Janvier;2024-01-19;Vendredi;3;10;10;Urbaine;Régulières Urbaines;1156.47059
2024;Janvier;2024-01-11;Jeudi;2;168;168ex;Express;Régulières Métropolitaines;183.52941
2024;Janvier;2024-01-19;Vendredi;3;12;12;Urbaine;Régulières Urbaines;869.41176
2024;Janvier;2024-01-11;Jeudi;2;804;TTZ;Spéciale;Régulières Métropolitaines;37.64706
2024;Janvier;2024-01-19;Vendredi;3;65;65;Métropolitaine;Régulières Métropolitaines;1021.17647
2024;Janvier;2024-01-12;Vendredi;2;6;C6;CHRONOSTAR;CHRONOSTAR;15415.29412
2024;Janvier;2024-01-19;Vendredi;3;76;76;Métropolitaine;Régulières Métropolitaines;971.76471
2024;Janvier;2024-01-12;Vendredi;2;37;37;Inter-quartiers;Régulières Urbaines;202.35294
2024;Janvier;2024-01-19;Vendredi;3;78;78;Métropolitaine;Régulières Métropolitaines;1443.52941
2024;Janvier;2024-01-12;Vendredi;2;64;64;Métropolitaine;Régulières Métropolitaines;947.05882
2024;Janvier;2024-01-19;Vendredi;3;80;80;Métropolitaine;Régulières Métropolitaines;568.23529
2024;Janvier;2024-01-12;Vendredi;2;65;65;Métropolitaine;Régulières Métropolitaines;925.88235
2024;Janvier;2024-01-19;Vendredi;3;82;82;Métropolitaine;Régulières Métropolitaines;390.58824
2024;Janvier;2024-01-12;Vendredi;2;67;67;Métropolitaine;Régulières Métropolitaines;2137.64706
2024;Janvier;2024-01-19;Vendredi;3;91;91;Intercommunale;Régulières Métropolitaines;628.23529
2024;Janvier;2024-01-12;Vendredi;2;74;74;Métropolitaine;Régulières Métropolitaines;1284.70588
2024;Janvier;2024-01-19;Vendredi;3;125;N5;STAR de Nuit;Régulières Urbaines;22.35294
2024;Janvier;2024-01-12;Vendredi;2;77;77;Métropolitaine;Régulières Métropolitaines;1942.35294
2024;Janvier;2024-01-19;Vendredi;3;154;154ex;Express;Régulières Métropolitaines;378.82353
2024;Janvier;2024-01-12;Vendredi;2;79;79;Métropolitaine;Régulières Métropolitaines;360.0
2024;Janvier;2024-01-19;Vendredi;3;172;172ex;Express;Régulières Métropolitaines;157.64706
2024;Janvier;2024-01-12;Vendredi;2;80;80;Métropolitaine;Régulières Métropolitaines;627.05882
2024;Janvier;2024-01-19;Vendredi;3;175;175ex;Express;Régulières Métropolitaines;21.17647
2024;Janvier;2024-01-12;Vendredi;2;81;81;Métropolitaine;Régulières Métropolitaines;645.88235
2024;Janvier;2024-01-19;Vendredi;3;178;178ex;Express;Régulières Métropolitaines;212.94118
2024;Janvier;2024-01-12;Vendredi;2;90;90;Intercommunale;Régulières Métropolitaines;50.58824
2024;Janvier;2024-01-19;Vendredi;3;1002;b;Métro;METRO;0.0
2024;Janvier;2024-01-12;Vendredi;2;123;N3;STAR de Nuit;Régulières Urbaines;44.70588
2024;Janvier;2024-01-20;Samedi;3;5;C5;CHRONOSTAR;CHRONOSTAR;9631.76471
2024;Janvier;2024-01-12;Vendredi;2;124;N4;STAR de Nuit;Régulières Urbaines;215.29412
2024;Janvier;2024-01-20;Samedi;3;13;13;Urbaine;Régulières Urbaines;3370.58824
2024;Janvier;2024-01-12;Vendredi;2;164;164ex;Express;Régulières Métropolitaines;147.05882
2024;Janvier;2024-01-20;Samedi;3;52;52;Métropolitaine;Régulières Métropolitaines;1420.0
2024;Janvier;2024-01-12;Vendredi;2;165;165ex;Express;Régulières Métropolitaines;27.05882
2024;Janvier;2024-01-20;Samedi;3;54;54;Métropolitaine;Régulières Métropolitaines;1944.70588
2024;Janvier;2024-01-13;Samedi;2;6;C6;CHRONOSTAR;CHRONOSTAR;9597.64706
2024;Janvier;2024-01-20;Samedi;3;55;55;Métropolitaine;Régulières Métropolitaines;1747.05882
2024;Janvier;2024-01-13;Samedi;2;13;13;Urbaine;Régulières Urbaines;4062.35294
2024;Janvier;2024-01-20;Samedi;3;64;64;Métropolitaine;Régulières Métropolitaines;378.82353
2024;Janvier;2024-01-13;Samedi;2;52;52;Métropolitaine;Régulières Métropolitaines;1317.64706
2024;Janvier;2024-01-20;Samedi;3;72;72;Métropolitaine;Régulières Métropolitaines;1068.23529
2024;Janvier;2024-01-13;Samedi;2;54;54;Métropolitaine;Régulières Métropolitaines;1872.94118
2024;Janvier;2024-01-20;Samedi;3;78;78;Métropolitaine;Régulières Métropolitaines;740.0
2024;Janvier;2024-01-13;Samedi;2;65;65;Métropolitaine;Régulières Métropolitaines;338.82353
2024;Janvier;2024-01-20;Samedi;3;123;N3;STAR de Nuit;Régulières Urbaines;156.47059
2024;Janvier;2024-01-13;Samedi;2;75;75;Métropolitaine;Régulières Métropolitaines;277.64706
2024;Janvier;2024-01-20;Samedi;3;124;N4;STAR de Nuit;Régulières Urbaines;165.88235
2024;Janvier;2024-01-13;Samedi;2;82;82;Métropolitaine;Régulières Métropolitaines;142.35294
2024;Janvier;2024-01-21;Dimanche;3;54;54;Métropolitaine;Régulières Métropolitaines;521.17647
2024;Janvier;2024-01-13;Samedi;2;121;N1;STAR de Nuit;Régulières Urbaines;161.17647
2024;Janvier;2024-01-21;Dimanche;3;64;64;Métropolitaine;Régulières Métropolitaines;104.70588
2024;Janvier;2024-01-13;Samedi;2;802;b relais;Spéciale;METRO;9804.70588
2024;Janvier;2024-01-21;Dimanche;3;77;77;Métropolitaine;Régulières Métropolitaines;260.0
2024;Janvier;2024-01-13;Samedi;2;1002;b;Métro;METRO;0.0
2024;Janvier;2024-01-21;Dimanche;3;81;81;Métropolitaine;Régulières Métropolitaines;101.17647
2024;Janvier;2024-01-13;Samedi;2;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2542.72446
2024;Janvier;2024-01-21;Dimanche;3;121;N1;STAR de Nuit;Régulières Urbaines;264.70588
2024;Janvier;2024-01-14;Dimanche;2;1;C1;CHRONOSTAR;CHRONOSTAR;3754.11765
2024;Janvier;2024-01-22;Lundi;4;10;10;Urbaine;Régulières Urbaines;1368.23529
2024;Janvier;2024-01-14;Dimanche;2;3;C3;CHRONOSTAR;CHRONOSTAR;1654.11765
2024;Janvier;2024-01-22;Lundi;4;12;12;Urbaine;Régulières Urbaines;848.23529
2024;Janvier;2024-01-14;Dimanche;2;6;C6;CHRONOSTAR;CHRONOSTAR;2691.76471
2024;Janvier;2024-01-22;Lundi;4;65;65;Métropolitaine;Régulières Métropolitaines;1041.17647
2024;Janvier;2024-01-14;Dimanche;2;51;51;Métropolitaine;Régulières Métropolitaines;202.35294
2024;Janvier;2024-01-22;Lundi;4;68;68;Métropolitaine;Régulières Métropolitaines;1374.11765
2024;Janvier;2024-01-14;Dimanche;2;59;59;Métropolitaine;Régulières Métropolitaines;1.17647
2024;Janvier;2024-01-22;Lundi;4;73;73;Métropolitaine;Régulières Métropolitaines;983.52941
2024;Janvier;2024-01-14;Dimanche;2;67;67;Métropolitaine;Régulières Métropolitaines;7.05882
2024;Janvier;2024-01-22;Lundi;4;75;75;Métropolitaine;Régulières Métropolitaines;832.94118
2024;Janvier;2024-01-14;Dimanche;2;72;72;Métropolitaine;Régulières Métropolitaines;363.52941
2024;Janvier;2024-01-22;Lundi;4;82;82;Métropolitaine;Régulières Métropolitaines;376.47059
2024;Janvier;2024-01-14;Dimanche;2;77;77;Métropolitaine;Régulières Métropolitaines;284.70588
2024;Janvier;2024-01-22;Lundi;4;159;159ex;Express;Régulières Métropolitaines;242.35294
2024;Janvier;2024-01-14;Dimanche;2;82;82;Métropolitaine;Régulières Métropolitaines;83.52941
2024;Janvier;2024-01-22;Lundi;4;178;178ex;Express;Régulières Métropolitaines;287.05882
2024;Janvier;2024-01-14;Dimanche;2;122;N2;STAR de Nuit;Régulières Urbaines;98.82353
2024;Janvier;2024-01-22;Lundi;4;804;TTZ;Spéciale;Régulières Métropolitaines;41.17647
2024;Janvier;2024-01-15;Lundi;3;3;C3;CHRONOSTAR;CHRONOSTAR;13320.0
2024;Janvier;2024-01-23;Mardi;4;11;11;Urbaine;Régulières Urbaines;9882.35294
2024;Janvier;2024-01-15;Lundi;3;6;C6;CHRONOSTAR;CHRONOSTAR;14474.11765
2024;Janvier;2024-01-23;Mardi;4;47;C7ex;CHRONOSTAR;CHRONOSTAR;765.88235
2024;Janvier;2024-01-15;Lundi;3;37;37;Inter-quartiers;Régulières Urbaines;241.17647
2024;Janvier;2024-01-23;Mardi;4;62;62;Métropolitaine;Régulières Métropolitaines;1409.41176
2024;Janvier;2024-01-15;Lundi;3;54;54;Métropolitaine;Régulières Métropolitaines;2850.58824
2024;Janvier;2024-01-23;Mardi;4;68;68;Métropolitaine;Régulières Métropolitaines;964.70588
2024;Janvier;2024-01-15;Lundi;3;59;59;Métropolitaine;Régulières Métropolitaines;2228.23529
2024;Janvier;2024-01-23;Mardi;4;73;73;Métropolitaine;Régulières Métropolitaines;1049.41176
2024;Janvier;2024-01-15;Lundi;3;67;67;Métropolitaine;Régulières Métropolitaines;1995.29412
2024;Janvier;2024-01-23;Mardi;4;83;83;Métropolitaine;Régulières Métropolitaines;1155.29412
2024;Janvier;2024-01-15;Lundi;3;70;70;Métropolitaine;Régulières Métropolitaines;149.41176
2024;Janvier;2024-01-23;Mardi;4;156;156ex;Express;Régulières Métropolitaines;132.94118
2024;Janvier;2024-01-15;Lundi;3;77;77;Métropolitaine;Régulières Métropolitaines;2031.76471
2024;Janvier;2024-01-23;Mardi;4;165;165ex;Express;Régulières Métropolitaines;32.94118
2024;Janvier;2024-01-15;Lundi;3;82;82;Métropolitaine;Régulières Métropolitaines;445.88235
2024;Janvier;2024-01-23;Mardi;4;168;168ex;Express;Régulières Métropolitaines;214.11765
2024;Janvier;2024-01-15;Lundi;3;83;83;Métropolitaine;Régulières Métropolitaines;1084.70588
2024;Janvier;2024-01-23;Mardi;4;175;175ex;Express;Régulières Métropolitaines;68.23529
2024;Janvier;2024-01-15;Lundi;3;91;91;Intercommunale;Régulières Métropolitaines;603.52941
2024;Janvier;2024-01-23;Mardi;4;178;178ex;Express;Régulières Métropolitaines;295.29412
2024;Janvier;2024-01-15;Lundi;3;154;154ex;Express;Régulières Métropolitaines;454.11765
2024;Janvier;2024-01-23;Mardi;4;804;TTZ;Spéciale;Régulières Métropolitaines;28.23529
2024;Janvier;2024-01-16;Mardi;3;2;C2;CHRONOSTAR;CHRONOSTAR;14342.35294
2024;Janvier;2024-01-24;Mercredi;4;5;C5;CHRONOSTAR;CHRONOSTAR;15487.05882
2024;Janvier;2024-01-16;Mardi;3;7;C7;CHRONOSTAR;CHRONOSTAR;2820.0
2024;Janvier;2024-01-24;Mercredi;4;11;11;Urbaine;Régulières Urbaines;9840.0
2024;Janvier;2024-01-16;Mardi;3;14;14;Urbaine;Régulières Urbaines;9411.76471
2024;Janvier;2024-01-24;Mercredi;4;12;12;Urbaine;Régulières Urbaines;918.82353
2024;Janvier;2024-01-16;Mardi;3;55;55;Métropolitaine;Régulières Métropolitaines;2797.64706
2024;Janvier;2024-01-24;Mercredi;4;13;13;Urbaine;Régulières Urbaines;6377.64706
2024;Janvier;2024-01-16;Mardi;3;68;68;Métropolitaine;Régulières Métropolitaines;1322.35294
2024;Janvier;2024-01-24;Mercredi;4;47;C7ex;CHRONOSTAR;CHRONOSTAR;723.52941
2024;Janvier;2024-01-16;Mardi;3;75;75;Métropolitaine;Régulières Métropolitaines;925.88235
2024;Janvier;2024-01-24;Mercredi;4;55;55;Métropolitaine;Régulières Métropolitaines;2732.94118
2024;Janvier;2024-01-16;Mardi;3;78;78;Métropolitaine;Régulières Métropolitaines;1456.47059
2024;Janvier;2024-01-24;Mercredi;4;70;70;Métropolitaine;Régulières Métropolitaines;97.64706
2024;Janvier;2024-01-16;Mardi;3;159;159ex;Express;Régulières Métropolitaines;276.47059
2024;Janvier;2024-01-24;Mercredi;4;76;76;Métropolitaine;Régulières Métropolitaines;1241.17647
2024;Janvier;2024-01-16;Mardi;3;164;164ex;Express;Régulières Métropolitaines;157.64706
2024;Janvier;2024-01-24;Mercredi;4;79;79;Métropolitaine;Régulières Métropolitaines;331.76471
2024;Janvier;2024-01-17;Mercredi;3;3;C3;CHRONOSTAR;CHRONOSTAR;13463.52941
2024;Janvier;2024-01-24;Mercredi;4;83;83;Métropolitaine;Régulières Métropolitaines;789.41176
2024;Janvier;2024-01-17;Mercredi;3;5;C5;CHRONOSTAR;CHRONOSTAR;16044.70588
2024;Janvier;2024-01-24;Mercredi;4;152;152ex;Express;Régulières Métropolitaines;129.41176
2024;Janvier;2024-01-17;Mercredi;3;37;37;Inter-quartiers;Régulières Urbaines;245.88235
2024;Janvier;2024-01-24;Mercredi;4;154;154ex;Express;Régulières Métropolitaines;365.88235
2024;Janvier;2024-01-17;Mercredi;3;51;51;Métropolitaine;Régulières Métropolitaines;1109.41176
2024;Janvier;2024-01-24;Mercredi;4;156;156ex;Express;Régulières Métropolitaines;141.17647
2024;Janvier;2024-01-17;Mercredi;3;62;62;Métropolitaine;Régulières Métropolitaines;1408.23529
2024;Janvier;2024-01-24;Mercredi;4;159;159ex;Express;Régulières Métropolitaines;238.82353
2024;Janvier;2024-01-17;Mercredi;3;82;82;Métropolitaine;Régulières Métropolitaines;381.17647
2024;Janvier;2024-01-24;Mercredi;4;167;167ex;Express;Régulières Métropolitaines;78.82353
2024;Janvier;2024-01-17;Mercredi;3;83;83;Métropolitaine;Régulières Métropolitaines;795.29412
2024;Janvier;2024-01-24;Mercredi;4;802;b relais;Spéciale;METRO;18423.52941
2024;Janvier;2024-01-17;Mercredi;3;156;156ex;Express;Régulières Métropolitaines;163.52941
2024;Janvier;2024-01-24;Mercredi;4;9999;9999;Non identifié;Non identifiée;5984.70588
2024;Janvier;2024-01-17;Mercredi;3;161;161ex;Express;Régulières Métropolitaines;549.41176
2024;Janvier;2024-01-25;Jeudi;4;1;C1;CHRONOSTAR;CHRONOSTAR;16610.58824
2024;Janvier;2024-01-17;Mercredi;3;173;173ex;Express;Régulières Métropolitaines;115.29412
2024;Janvier;2024-01-25;Jeudi;4;2;C2;CHRONOSTAR;CHRONOSTAR;11063.52941
2024;Janvier;2024-01-17;Mercredi;3;1001;a;Métro;METRO;144185.44584
2024;Janvier;2024-01-25;Jeudi;4;10;10;Urbaine;Régulières Urbaines;1000.0
2024;Janvier;2024-01-17;Mercredi;3;9999;9999;Non identifié;Non identifiée;6022.35294
2024;Janvier;2024-01-25;Jeudi;4;59;59;Métropolitaine;Régulières Métropolitaines;2065.88235
2024;Janvier;2024-01-18;Jeudi;3;4;C4;CHRONOSTAR;CHRONOSTAR;26267.05882
2024;Janvier;2024-01-25;Jeudi;4;61;61;Métropolitaine;Régulières Métropolitaines;1572.94118
2024;Janvier;2024-01-18;Jeudi;3;10;10;Urbaine;Régulières Urbaines;1442.35294
2024;Janvier;2024-01-25;Jeudi;4;90;90;Intercommunale;Régulières Métropolitaines;48.23529
2024;Janvier;2024-01-18;Jeudi;3;11;11;Urbaine;Régulières Urbaines;10377.64706
2024;Janvier;2024-01-25;Jeudi;4;154;154ex;Express;Régulières Métropolitaines;392.94118
2024;Janvier;2024-01-18;Jeudi;3;13;13;Urbaine;Régulières Urbaines;5814.11765
2024;Janvier;2024-01-25;Jeudi;4;156;156ex;Express;Régulières Métropolitaines;115.29412
2024;Janvier;2024-01-18;Jeudi;3;50;50;Métropolitaine;Régulières Métropolitaines;995.29412
2024;Janvier;2024-01-25;Jeudi;4;172;172ex;Express;Régulières Métropolitaines;191.76471
2024;Janvier;2024-01-18;Jeudi;3;61;61;Métropolitaine;Régulières Métropolitaines;1715.29412
2024;Janvier;2024-01-25;Jeudi;4;175;175ex;Express;Régulières Métropolitaines;50.58824
2024;Janvier;2024-01-18;Jeudi;3;65;65;Métropolitaine;Régulières Métropolitaines;984.70588
2024;Janvier;2024-01-25;Jeudi;4;804;TTZ;Spéciale;Régulières Métropolitaines;31.76471
2024;Janvier;2024-01-18;Jeudi;3;75;75;Métropolitaine;Régulières Métropolitaines;945.88235
2024;Janvier;2024-01-25;Jeudi;4;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2477.33746
2024;Janvier;2024-01-18;Jeudi;3;156;156ex;Express;Régulières Métropolitaines;145.88235
2024;Janvier;2024-01-26;Vendredi;4;3;C3;CHRONOSTAR;CHRONOSTAR;13250.58824
2024;Janvier;2024-01-18;Jeudi;3;165;165ex;Express;Régulières Métropolitaines;35.29412
2024;Janvier;2024-01-26;Vendredi;4;7;C7;CHRONOSTAR;CHRONOSTAR;2843.52941
2024;Janvier;2024-01-18;Jeudi;3;168;168ex;Express;Régulières Métropolitaines;225.88235
2024;Janvier;2024-01-26;Vendredi;4;37;37;Inter-quartiers;Régulières Urbaines;183.52941
2024;Janvier;2024-01-18;Jeudi;3;175;175ex;Express;Régulières Métropolitaines;62.35294
2024;Janvier;2024-01-26;Vendredi;4;52;52;Métropolitaine;Régulières Métropolitaines;2688.23529
2024;Janvier;2024-01-18;Jeudi;3;178;178ex;Express;Régulières Métropolitaines;312.94118
2024;Janvier;2024-01-26;Vendredi;4;55;55;Métropolitaine;Régulières Métropolitaines;2461.17647
2024;Janvier;2024-01-18;Jeudi;3;1002;b;Métro;METRO;0.0
2024;Janvier;2024-01-26;Vendredi;4;56;56;Métropolitaine;Régulières Métropolitaines;1117.64706
2024;Janvier;2024-01-18;Jeudi;3;9999;9999;Non identifié;Non identifiée;6756.47059
2024;Janvier;2024-01-26;Vendredi;4;62;62;Métropolitaine;Régulières Métropolitaines;1363.52941
2024;Janvier;2024-01-19;Vendredi;3;3;C3;CHRONOSTAR;CHRONOSTAR;13417.64706
2024;Janvier;2024-01-26;Vendredi;4;71;71;Métropolitaine;Régulières Métropolitaines;452.94118
2024;Janvier;2024-01-19;Vendredi;3;7;C7;CHRONOSTAR;CHRONOSTAR;2814.11765
2024;Janvier;2024-01-26;Vendredi;4;79;79;Métropolitaine;Régulières Métropolitaines;370.58824
2024;Janvier;2024-01-19;Vendredi;3;39;39;Inter-quartiers;Régulières Urbaines;16.47059
2024;Janvier;2024-01-26;Vendredi;4;81;81;Métropolitaine;Régulières Métropolitaines;628.23529
2024;Janvier;2024-01-19;Vendredi;3;64;64;Métropolitaine;Régulières Métropolitaines;947.05882
2024;Janvier;2024-01-26;Vendredi;4;83;83;Métropolitaine;Régulières Métropolitaines;967.05882
2024;Janvier;2024-01-19;Vendredi;3;68;68;Métropolitaine;Régulières Métropolitaines;1234.11765
2024;Janvier;2024-01-26;Vendredi;4;156;156ex;Express;Régulières Métropolitaines;111.76471
2024;Janvier;2024-01-19;Vendredi;3;122;N2;STAR de Nuit;Régulières Urbaines;60.0
2024;Janvier;2024-01-26;Vendredi;4;164;164ex;Express;Régulières Métropolitaines;156.47059
2024;Janvier;2024-01-19;Vendredi;3;124;N4;STAR de Nuit;Régulières Urbaines;174.11765
2024;Janvier;2024-01-26;Vendredi;4;802;b relais;Spéciale;METRO;17849.41176
2024;Janvier;2024-01-19;Vendredi;3;161;161ex;Express;Régulières Métropolitaines;632.94118
2024;Janvier;2024-01-26;Vendredi;4;1002;b;Métro;METRO;0.0
2024;Janvier;2024-01-19;Vendredi;3;173;173ex;Express;Régulières Métropolitaines;228.23529
2024;Janvier;2024-01-26;Vendredi;4;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2736.65635
2024;Janvier;2024-01-19;Vendredi;3;804;TTZ;Spéciale;Régulières Métropolitaines;22.35294
2024;Janvier;2024-01-27;Samedi;4;12;12;Urbaine;Régulières Urbaines;291.76471
2024;Janvier;2024-01-19;Vendredi;3;9999;9999;Non identifié;Non identifiée;5860.0
2024;Janvier;2024-01-27;Samedi;4;50;50;Métropolitaine;Régulières Métropolitaines;487.05882
2024;Janvier;2024-01-20;Samedi;3;2;C2;CHRONOSTAR;CHRONOSTAR;8657.64706
2024;Janvier;2024-01-27;Samedi;4;51;51;Métropolitaine;Régulières Métropolitaines;663.52941
2024;Janvier;2024-01-20;Samedi;3;3;C3;CHRONOSTAR;CHRONOSTAR;8777.64706
2024;Janvier;2024-01-27;Samedi;4;56;56;Métropolitaine;Régulières Métropolitaines;501.17647
2024;Janvier;2024-01-20;Samedi;3;10;10;Urbaine;Régulières Urbaines;1047.05882
2024;Janvier;2024-01-27;Samedi;4;62;62;Métropolitaine;Régulières Métropolitaines;789.41176
2024;Janvier;2024-01-20;Samedi;3;53;53;Métropolitaine;Régulières Métropolitaines;1631.76471
2024;Janvier;2024-01-27;Samedi;4;68;68;Métropolitaine;Régulières Métropolitaines;537.64706
2024;Janvier;2024-01-20;Samedi;3;67;67;Métropolitaine;Régulières Métropolitaines;1145.88235
2024;Janvier;2024-01-27;Samedi;4;71;71;Métropolitaine;Régulières Métropolitaines;315.29412
